abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;allgather;1;2;32768;484957;65536
portal;allgather;1;2;32768;730108;65536
portal;allgather;1;2;32768;730059;65536
portal;allgather;1;2;32768;731240;65536
portal;allgather;1;2;32768;620176;65536
portal;allgather;1;2;32768;724237;65536
portal;allgather;1;2;32768;730276;65536
portal;allgather;1;2;32768;483442;65536
portal;allgather;1;2;32768;724016;65536
portal;allgather;1;2;32768;729067;65536
portal;allgather;1;2;32768;724417;65536
portal;allgather;1;2;32768;730903;65536
portal;allgather;1;2;32768;469280;65536
portal;allgather;1;2;65536;1254388;131072
portal;allgather;1;2;65536;1458976;131072
portal;allgather;1;2;65536;1459795;131072
portal;allgather;1;2;65536;1228763;131072
portal;allgather;1;2;65536;1455955;131072
portal;allgather;1;2;65536;1459933;131072
portal;allgather;1;2;65536;1459795;131072
portal;allgather;1;2;65536;1228730;131072
portal;allgather;1;2;65536;1288943;131072
portal;allgather;1;2;65536;1457168;131072
portal;allgather;1;2;65536;1460078;131072
portal;allgather;1;2;65536;1072387;131072
portal;allgather;1;2;65536;942086;131072
portal;allgather;1;2;65536;738997;131072
portal;allgather;1;2;65536;1458931;131072
portal;allgather;1;2;65536;1458920;131072
portal;allgather;1;2;65536;1458855;131072
portal;allgather;1;2;65536;1459803;131072
portal;allgather;1;2;65536;1457270;131072
portal;allgather;1;2;65536;1459945;131072
portal;allgather;1;2;65536;1072766;131072
portal;allgather;1;2;65536;1460362;131072
portal;allgather;1;2;65536;1458863;131072
portal;allgather;1;2;65536;1459010;131072
portal;allgather;1;2;65536;1460304;131072
portal;allgather;1;2;65536;1459088;131072
portal;allgather;1;2;65536;1460202;131072
portal;allgather;1;2;65536;1458879;131072
portal;allgather;1;2;65536;1456077;131072
portal;allgather;1;2;65536;1458900;131072
portal;allgather;1;2;65536;939205;131072
portal;allgather;1;2;65536;1459803;131072
portal;allgather;1;2;65536;1397256;131072
portal;allgather;1;2;65536;968753;131072
portal;allgather;1;2;65536;1237596;131072
portal;allgather;1;2;65536;969124;131072
portal;allgather;1;2;65536;1460089;131072
