abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;gather;1;16;32768;2366531;524288
portal;gather;1;16;32768;2365685;524288
portal;gather;1;16;32768;2365409;524288
portal;gather;1;16;32768;2364476;524288
portal;gather;1;16;32768;2366327;524288
portal;gather;1;16;32768;2365238;524288
portal;gather;1;16;32768;2365110;524288
portal;gather;1;16;32768;2365910;524288
portal;gather;1;16;32768;2366679;524288
portal;gather;1;16;32768;2365408;524288
portal;gather;1;16;32768;2363969;524288
portal;gather;1;16;32768;2366566;524288
portal;gather;1;16;32768;2365422;524288
portal;gather;1;16;32768;2365446;524288
portal;gather;1;16;32768;2365788;524288
portal;gather;1;16;32768;2365916;524288
portal;gather;1;16;32768;2364269;524288
portal;gather;1;16;32768;2365886;524288
portal;gather;1;16;32768;2366357;524288
portal;gather;1;16;32768;2364459;524288
portal;gather;1;16;32768;2365242;524288
portal;gather;1;16;32768;2364717;524288
portal;gather;1;16;32768;2366655;524288
portal;gather;1;16;32768;2365592;524288
portal;gather;1;16;32768;2364909;524288
portal;gather;1;16;32768;2364199;524288
portal;gather;1;16;32768;2365642;524288
portal;gather;1;16;32768;2363691;524288
portal;gather;1;16;32768;2365654;524288
portal;gather;1;16;32768;2367123;524288
portal;gather;1;16;32768;2366820;524288
portal;gather;1;16;32768;2364319;524288
portal;gather;1;16;32768;2366547;524288
portal;gather;1;16;65536;4609163;1048576
portal;gather;1;16;65536;4606476;1048576
portal;gather;1;16;65536;4609923;1048576
portal;gather;1;16;65536;4606333;1048576
portal;gather;1;16;65536;4607230;1048576
portal;gather;1;16;65536;4605066;1048576
portal;gather;1;16;65536;4606230;1048576
portal;gather;1;16;65536;4606560;1048576
portal;gather;1;16;65536;4605443;1048576
portal;gather;1;16;65536;4606285;1048576
portal;gather;1;16;65536;4605878;1048576
portal;gather;1;16;65536;4606022;1048576
portal;gather;1;16;65536;4608325;1048576
portal;gather;1;16;65536;4607264;1048576
portal;gather;1;16;65536;4609028;1048576
portal;gather;1;16;65536;4607721;1048576
portal;gather;1;16;65536;4606117;1048576
portal;gather;1;16;65536;4607571;1048576
portal;gather;1;16;65536;4606013;1048576
portal;gather;1;16;65536;4607589;1048576
portal;gather;1;16;65536;4606305;1048576
portal;gather;1;16;65536;4605282;1048576
portal;gather;1;16;65536;4608534;1048576
portal;gather;1;16;65536;4605961;1048576
portal;gather;1;16;65536;4609668;1048576
portal;gather;1;16;65536;4605380;1048576
portal;gather;1;16;65536;4604099;1048576
portal;gather;1;16;65536;4608376;1048576
portal;gather;1;16;65536;4606194;1048576
portal;gather;1;16;65536;4609201;1048576
portal;gather;1;16;65536;4605595;1048576
portal;gather;1;16;65536;4605836;1048576
portal;gather;1;16;65536;4607520;1048576
portal;gather;1;16;65536;4606071;1048576
portal;gather;1;16;65536;4609599;1048576
portal;gather;1;16;65536;4605185;1048576
portal;gather;1;16;65536;4605813;1048576
portal;gather;1;16;65536;4605728;1048576
portal;gather;1;16;65536;4607232;1048576
portal;gather;1;16;65536;4608109;1048576
portal;gather;1;16;65536;4606569;1048576
portal;pingpong;1;16;4096;394195;65536
portal;pingpong;1;16;4096;394662;65536
portal;pingpong;1;16;4096;393722;65536
portal;pingpong;1;16;4096;394081;65536
portal;pingpong;1;16;4096;405520;65536
portal;pingpong;1;16;4096;402311;65536
portal;pingpong;1;16;4096;394327;65536
portal;pingpong;1;16;4096;390512;65536
portal;pingpong;1;16;4096;394311;65536
portal;pingpong;1;16;4096;405352;65536
portal;pingpong;1;16;4096;404115;65536
portal;pingpong;1;16;4096;394389;65536
portal;pingpong;1;16;4096;408930;65536
portal;pingpong;1;16;4096;400609;65536
portal;pingpong;1;16;4096;394402;65536
portal;pingpong;1;16;4096;394707;65536
portal;pingpong;1;16;4096;397575;65536
portal;pingpong;1;16;4096;395388;65536
portal;pingpong;1;16;4096;394089;65536
portal;pingpong;1;16;4096;394095;65536
portal;pingpong;1;16;4096;394613;65536
portal;pingpong;1;16;4096;394232;65536
portal;pingpong;1;16;4096;398053;65536
portal;pingpong;1;16;4096;394153;65536
portal;pingpong;1;16;4096;395176;65536
portal;pingpong;1;16;4096;404685;65536
portal;pingpong;1;16;4096;406760;65536
portal;pingpong;1;16;4096;394556;65536
portal;pingpong;1;16;4096;397947;65536
portal;pingpong;1;16;4096;403986;65536
portal;pingpong;1;16;4096;394695;65536
portal;pingpong;1;16;4096;394576;65536
portal;pingpong;1;16;4096;401176;65536
portal;pingpong;1;16;4096;394570;65536
portal;pingpong;1;16;4096;394598;65536
portal;pingpong;1;16;4096;398491;65536
portal;pingpong;1;16;4096;404114;65536
portal;pingpong;1;16;4096;395283;65536
portal;pingpong;1;16;4096;394564;65536
portal;pingpong;1;16;4096;394313;65536
portal;pingpong;1;16;4096;394516;65536
portal;pingpong;1;16;8192;667290;131072
portal;pingpong;1;16;8192;669609;131072
portal;pingpong;1;16;8192;667136;131072
portal;pingpong;1;16;8192;666040;131072
portal;pingpong;1;16;8192;668694;131072
portal;pingpong;1;16;8192;665028;131072
portal;pingpong;1;16;8192;668254;131072
portal;pingpong;1;16;8192;667151;131072
portal;pingpong;1;16;8192;665035;131072
portal;pingpong;1;16;8192;667173;131072
portal;pingpong;1;16;8192;665937;131072
portal;pingpong;1;16;8192;668199;131072
portal;pingpong;1;16;8192;664078;131072
portal;pingpong;1;16;8192;667302;131072
portal;pingpong;1;16;8192;668641;131072
portal;pingpong;1;16;8192;670360;131072
