abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;gather;0;8;120;151065;960
mailbox;gather;0;8;120;151441;960
mailbox;gather;0;8;120;149126;960
mailbox;gather;0;8;120;153179;960
mailbox;gather;0;8;120;151043;960
mailbox;gather;0;8;120;151344;960
mailbox;gather;0;8;120;149131;960
mailbox;gather;0;8;120;153436;960
mailbox;gather;0;8;120;151168;960
mailbox;gather;0;8;120;151306;960
mailbox;gather;0;8;120;149166;960
mailbox;gather;0;8;120;152858;960
mailbox;gather;0;8;120;151087;960
mailbox;gather;0;8;120;151323;960
mailbox;gather;0;8;120;149154;960
mailbox;gather;0;8;120;153079;960
mailbox;gather;0;8;120;150974;960
mailbox;gather;0;8;120;151356;960
mailbox;gather;0;8;120;149104;960
mailbox;gather;0;9;120;164341;1080
mailbox;gather;0;9;120;164800;1080
mailbox;gather;0;9;120;166283;1080
mailbox;gather;0;9;120;165247;1080
mailbox;gather;0;9;120;164716;1080
mailbox;gather;0;9;120;164389;1080
mailbox;gather;0;9;120;164251;1080
mailbox;gather;0;9;120;164751;1080
mailbox;gather;0;9;120;165541;1080
mailbox;gather;0;9;120;164002;1080
mailbox;gather;0;9;120;164717;1080
mailbox;gather;0;9;120;165235;1080
mailbox;gather;0;9;120;164311;1080
mailbox;gather;0;9;120;164716;1080
mailbox;gather;0;9;120;164340;1080
mailbox;gather;0;9;120;163731;1080
mailbox;gather;0;9;120;164760;1080
mailbox;gather;0;9;120;165301;1080
mailbox;gather;0;9;120;163732;1080
mailbox;gather;0;9;120;166232;1080
mailbox;gather;0;9;120;164070;1080
mailbox;gather;0;9;120;164425;1080
mailbox;gather;0;9;120;165150;1080
mailbox;gather;0;9;120;160164;1080
mailbox;gather;0;9;120;164465;1080
mailbox;gather;0;9;120;165113;1080
mailbox;gather;0;9;120;162901;1080
mailbox;gather;0;9;120;165196;1080
mailbox;gather;0;9;120;164695;1080
mailbox;gather;0;9;120;165009;1080
mailbox;gather;0;9;120;164516;1080
mailbox;gather;0;9;120;165123;1080
mailbox;gather;0;9;120;162031;1080
mailbox;gather;0;9;120;165344;1080
mailbox;gather;0;9;120;164017;1080
mailbox;gather;0;9;120;164462;1080
mailbox;gather;0;9;120;164011;1080
mailbox;gather;0;9;120;163993;1080
mailbox;gather;0;9;120;164965;1080
mailbox;gather;0;9;120;164375;1080
mailbox;gather;0;9;120;164002;1080
mailbox;gather;0;9;120;164950;1080
mailbox;gather;0;9;120;164294;1080
mailbox;gather;0;9;120;165447;1080
mailbox;gather;0;9;120;165018;1080
mailbox;gather;0;9;120;164154;1080
mailbox;gather;0;9;120;164054;1080
mailbox;gather;0;9;120;165360;1080
mailbox;gather;0;9;120;164421;1080
mailbox;gather;0;9;120;164094;1080
mailbox;gather;0;10;120;177913;1200
mailbox;gather;0;10;120;179322;1200
mailbox;gather;0;10;120;176526;1200
mailbox;gather;0;10;120;177926;1200
mailbox;gather;0;10;120;177057;1200
mailbox;gather;0;10;120;178178;1200
mailbox;gather;0;10;120;178747;1200
mailbox;gather;0;10;120;177902;1200
mailbox;gather;0;10;120;178832;1200
mailbox;gather;0;10;120;177938;1200
mailbox;gather;0;10;120;176821;1200
mailbox;gather;0;10;120;178403;1200
mailbox;gather;0;10;120;178398;1200
mailbox;gather;0;10;120;178191;1200
mailbox;gather;0;10;120;178471;1200
mailbox;gather;0;10;120;176747;1200
mailbox;gather;0;10;120;178760;1200
mailbox;gather;0;10;120;177049;1200
mailbox;gather;0;10;120;178300;1200
mailbox;gather;0;10;120;177312;1200
mailbox;gather;0;10;120;177747;1200
mailbox;gather;0;10;120;178106;1200
mailbox;gather;0;10;120;177929;1200
mailbox;gather;0;10;120;177369;1200
mailbox;gather;0;10;120;177999;1200
mailbox;gather;0;10;120;179415;1200
mailbox;gather;0;10;120;178010;1200
mailbox;gather;0;10;120;178417;1200
mailbox;gather;0;10;120;178146;1200
mailbox;gather;0;10;120;177632;1200
mailbox;gather;0;10;120;177593;1200
mailbox;gather;0;10;120;178019;1200
mailbox;gather;0;10;120;178294;1200
mailbox;gather;0;10;120;175380;1200
mailbox;gather;0;10;120;178406;1200
mailbox;gather;0;10;120;177350;1200
mailbox;gather;0;10;120;179081;1200
mailbox;gather;0;10;120;177393;1200
mailbox;gather;0;10;120;177943;1200
mailbox;gather;0;10;120;178137;1200
mailbox;gather;0;10;120;177899;1200
mailbox;gather;0;10;120;176983;1200
mailbox;gather;0;10;120;177761;1200
mailbox;gather;0;10;120;177565;1200
mailbox;gather;0;10;120;178139;1200
mailbox;gather;0;10;120;178270;1200
mailbox;gather;0;10;120;178260;1200
mailbox;gather;0;10;120;179384;1200
mailbox;gather;0;10;120;176989;1200
mailbox;gather;0;10;120;178256;1200
mailbox;gather;0;11;120;190848;1320
mailbox;gather;0;11;120;192129;1320
mailbox;gather;0;11;120;190767;1320
mailbox;gather;0;11;120;192380;1320
mailbox;gather;0;11;120;189589;1320
mailbox;gather;0;11;120;191863;1320
mailbox;gather;0;11;120;192145;1320
mailbox;gather;0;11;120;191707;1320
mailbox;gather;0;11;120;192397;1320
mailbox;gather;0;11;120;191376;1320
mailbox;gather;0;11;120;192375;1320
mailbox;gather;0;11;120;190629;1320
mailbox;gather;0;11;120;192361;1320
mailbox;gather;0;11;120;189461;1320
mailbox;gather;0;11;120;191259;1320
mailbox;gather;0;11;120;191761;1320
mailbox;gather;0;11;120;191463;1320
mailbox;gather;0;11;120;192809;1320
mailbox;gather;0;11;120;191316;1320
mailbox;gather;0;11;120;192818;1320
mailbox;gather;0;11;120;190223;1320
mailbox;gather;0;11;120;193050;1320
mailbox;gather;0;11;120;189355;1320
mailbox;gather;0;11;120;192903;1320
mailbox;gather;0;11;120;191917;1320
mailbox;gather;0;11;120;191726;1320
mailbox;gather;0;11;120;192804;1320
mailbox;gather;0;11;120;192026;1320
mailbox;gather;0;11;120;192336;1320
mailbox;gather;0;11;120;190414;1320
mailbox;gather;0;11;120;192767;1320
mailbox;gather;0;11;120;189547;1320
mailbox;gather;0;11;120;193000;1320
mailbox;gather;0;11;120;191384;1320
mailbox;gather;0;11;120;191293;1320
mailbox;gather;0;11;120;191939;1320
mailbox;gather;0;11;120;191435;1320
mailbox;gather;0;11;120;192101;1320
mailbox;gather;0;11;120;190575;1320
mailbox;gather;0;11;120;192890;1320
mailbox;gather;0;11;120;191190;1320
mailbox;gather;0;11;120;192187;1320
mailbox;gather;0;11;120;192141;1320
mailbox;gather;0;11;120;191918;1320
mailbox;gather;0;11;120;192537;1320
mailbox;gather;0;11;120;190792;1320
mailbox;gather;0;11;120;193152;1320
mailbox;gather;0;11;120;190609;1320
mailbox;gather;0;11;120;193041;1320
mailbox;gather;0;11;120;190158;1320
mailbox;gather;0;12;120;205103;1440
mailbox;gather;0;12;120;204653;1440
mailbox;gather;0;12;120;204851;1440
mailbox;gather;0;12;120;206191;1440
mailbox;gather;0;12;120;206590;1440
mailbox;gather;0;12;120;206235;1440
mailbox;gather;0;12;120;205396;1440
mailbox;gather;0;12;120;206069;1440
mailbox;gather;0;12;120;205725;1440
mailbox;gather;0;12;120;209013;1440
mailbox;gather;0;12;120;206208;1440
mailbox;gather;0;12;120;208973;1440
mailbox;gather;0;12;120;205672;1440
mailbox;gather;0;12;120;206328;1440
mailbox;gather;0;12;120;206126;1440
