abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;allgather;1;15;120;369517;1800
mailbox;allgather;1;15;120;362523;1800
mailbox;allgather;1;15;120;345306;1800
mailbox;allgather;1;15;120;348760;1800
mailbox;allgather;1;15;120;357929;1800
mailbox;allgather;1;15;120;366628;1800
mailbox;allgather;1;15;120;365731;1800
mailbox;allgather;1;15;120;369072;1800
mailbox;allgather;1;15;120;367677;1800
mailbox;allgather;1;15;120;356746;1800
mailbox;allgather;1;16;120;380496;1920
mailbox;allgather;1;16;120;410849;1920
mailbox;allgather;1;16;120;379914;1920
mailbox;allgather;1;16;120;388148;1920
mailbox;allgather;1;16;120;332141;1920
mailbox;allgather;1;16;120;386781;1920
mailbox;allgather;1;16;120;362422;1920
mailbox;allgather;1;16;120;309995;1920
mailbox;allgather;1;16;120;363245;1920
mailbox;allgather;1;16;120;334649;1920
mailbox;allgather;1;16;120;357012;1920
mailbox;allgather;1;16;120;395557;1920
mailbox;allgather;1;16;120;356472;1920
mailbox;allgather;1;16;120;379675;1920
mailbox;allgather;1;16;120;324182;1920
mailbox;allgather;1;16;120;353508;1920
mailbox;allgather;1;16;120;392897;1920
mailbox;allgather;1;16;120;354822;1920
mailbox;allgather;1;16;120;332523;1920
mailbox;allgather;1;16;120;380332;1920
mailbox;allgather;1;16;120;356192;1920
mailbox;allgather;1;16;120;381162;1920
mailbox;allgather;1;16;120;331184;1920
mailbox;allgather;1;16;120;356585;1920
mailbox;allgather;1;16;120;392684;1920
mailbox;allgather;1;16;120;377311;1920
mailbox;allgather;1;16;120;334267;1920
mailbox;allgather;1;16;120;380897;1920
mailbox;allgather;1;16;120;358507;1920
mailbox;allgather;1;16;120;382414;1920
mailbox;allgather;1;16;120;311052;1920
mailbox;allgather;1;16;120;335998;1920
mailbox;allgather;1;16;120;381156;1920
mailbox;allgather;1;16;120;393267;1920
mailbox;allgather;1;16;120;345159;1920
mailbox;allgather;1;16;120;305621;1920
mailbox;allgather;1;16;120;394418;1920
mailbox;allgather;1;16;120;389236;1920
mailbox;allgather;1;16;120;326220;1920
mailbox;allgather;1;16;120;370684;1920
mailbox;allgather;1;16;120;359537;1920
mailbox;broadcast;1;1;120;42132;120
mailbox;broadcast;1;1;120;42712;120
mailbox;broadcast;1;1;120;42712;120
mailbox;broadcast;1;1;120;43888;120
mailbox;broadcast;1;1;120;43888;120
mailbox;broadcast;1;1;120;43888;120
mailbox;broadcast;1;1;120;43888;120
mailbox;broadcast;1;1;120;44423;120
mailbox;broadcast;1;1;120;44423;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
mailbox;broadcast;1;1;120;44435;120
